LON,LAT,EDO,CLAVE,ESTACION,JUL
-109.106667,27.226111,SON,ARCSO,"Adolfo RuÌz CortÌnes, Son.",163.2
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",148.3
-110.92,29.076667,SON,ARLSO,"Abelardo RodrÌguez Lujan, Son.",87.1
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",178
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",97.5
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",123
-109.666667,26.95,SON,BSCSO,"Basconcobe, Son.",22
-109.968333,27.3,SON,C1CSO,"Calle Mil Doscientos y Canal Bajo, Son.",11.5
-110.013056,27.483889,SON,C2CSO,"Calle Doscientos y Canal Bajo, Son.",94.1
-109.979722,27.410278,SON,C6CSO,"Calle Seiscientos y Canal Bajo, Son.",33.1
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",156.4
-109.904444,27.776667,SON,CHCSO,"Chiculi, Son.",25.5
-111.516389,30.873333,SON,CHTSO,"CuauhtÈmoc, Son.",6.5
-109.495,27.011944,SON,CINSO,"Casa del Ciano, Son.",69
-110.736389,29.472222,SON,CJNSO,"El CajÛn, Son.",103.9
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",54.3
-109.938056,27.5,SON,COBSO,"Ciudad ObregÛn, Son.",118.8
-110.180278,27.300556,SON,CP1SO,"Calle Cuatro y ProlongaciÛn Doce, Son.",5.1
-110.248611,27.425556,SON,CP6SO,"Calle Cuatro y ProlongaciÛn Seis, Son.",22.6
-109.636944,27.244167,SON,CRCSO,"C·rcamo, Son.",67
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",109.5
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",114.6
-110.8,27.95,SON,EPLSO,"Empalme, Son.",26.5
-109.629167,26.906944,SON,ETCSO,"Etchojoa, Son.",44.5
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",17.4
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",87.1
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",95.9
-109.904167,27.713056,SON,HORSO,"Hornos, Son.",40
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",185
-109.630556,26.822778,SON,HTBSO,"Huatabampo, Son.",12.6
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",37.2
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",52.3
-109.701944,26.801944,SON,JPRSO,"J˙pare, Son.",3
-109.6,27.1,SON,K10SO,"km 108 de Canal Alto, Son.",50.5
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",60.5
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",28.1
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",117
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",31.5
-109.933333,27.483333,SON,K91SO,"km 91 de Canal Alto, Son.",68
-109.378889,30.437778,SON,LCDSO,"L·zaro C·rdenas, Son.",76.4
-109.710833,26.878611,SON,LNDSO,"Lindero, Son.",15
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",10
-110.137778,29.003611,SON,MZTSO,"Mazat·n, Son.",126.5
-109.542778,27.076944,SON,NCHSO,"Nachuquis, Son.",52
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",112
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",78.1
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",31.8
-110.706111,29.229722,SON,ORGSO,"El Oregano, Son.",69.7
-109.083333,29.433333,SON,PDNSO,"Paso Nacori, Son.",139.7
-109.642222,28.976667,SON,PECSO,"Plutarco ElÌas Calles, Son.",130.3
-109.930278,27.598333,SON,PFDSO,"Porfirio DÌaz, Son.",27.1
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo FÈlix ValdÈs, Son.",44
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",108.7
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",35.5
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",85.7
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",140
-110.239167,28.713333,SON,SJPSO,"San JosÈ de Pimas, Son.",131.5
-114.783333,32.483333,SON,SLCSO,"San Luis RÌo Colorado, Son.",0
-109.453333,26.918333,SON,SNHSO,"Sinahuiza, Son.",40
-109.623611,27.025833,SON,SPESO,"San Pedro, Son.",51
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",38.9
-109.358333,27.171111,SON,TESSO,"Tesia, Son.",54.6
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",120.1
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",129.9
-110.289722,27.643611,SON,VCMSO,"VÌcam, Son.",42
-109.841944,27.125556,SON,VJZSO,"Villa Ju·rez, Son.",16
-108.927778,28.371389,SON,YCRSO,"YÈcora, Son.",194.7
-93.488333,17.546667,TAB,AMACONITE2ASEC,"Amacohite 2a SecciÛn P. Civil, Tab.",90
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",77
-93.413611,17.808889,TAB,CARTB,"C·rdenas, Tab.",104
-91.229167,17.289722,TAB,CUSUMACINTA,"CaÒÛn Usumacinta, Tab. SMN*",87.2
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",65.6
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",103.5
-93,17.975,TAB,GONTB,"Gonz·lez, Tab.",94.6
-92.807778,18.037222,TAB,LAGSANJULIAN,"Laguna San Julian, Tab. SGT*",8.8
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",122.6
-92.753333,17.391667,TAB,OXOTB,"Oxolot·n, Tab.",134
-93.33,18.42,TAB,PARAISO,"ParaÌso, Tab. SMN*",35
-93.386111,17.769444,TAB,PAREDON,"ParedÛn HC, Tab. SGT*",125.4
-92.646389,18.406389,TAB,PCENTLA,"Pantanos de Centla, Tab. SMN*",83.2
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",64.3
-92.930556,17.546389,TAB,PUYACATENGO,"Puyacatengo, Tab. SGT*",130.1
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",118.8
-93.291667,17.979167,TAB,SAMTB,"Samaria, Tab.",157.8
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",110.3
-92.816667,17.466667,TAB,TAPTB,"Tapijulapa, Tab.",122.2
-92.950833,17.559722,TAB,TEAPA,"Teapa, Tab. SGT*",122.3
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",121.9
-92.96,17.96,TAB,VIEJOMEZCALAPA,"Viejo Mezcalapa, Tab. SGT*",1.8
-93.8325,17.965556,TAB,ZAMAPA2ASECC,"Zamapa 2a. SecciÛn, Tab. ProtecciÛn Civil*",45.8
-99.145,22.988611,TAMS,AHLTP,"Ahualulco, Tamps.",76.9
-99.148889,22.987778,TAMS,AHUALULCOTP,"Ahualulco, Tamps. SGT*",76.9
-97.926944,22.386111,TAMS,BALTP,"Bombas Altamira, Tamps.",12
-99.123333,24.079444,TAMS,BARRETALII,"Barretal 2, Tamps. SGT*",47.7
-99.123056,24.080556,TAMS,BR1TP,"El Barretal 1, Tamps.",76
-99.215,24.1025,TAMS,BRRTP,"El Barretal, Tamps.",47.7
-97.772222,23.051944,TAMS,BTORDO,"Barra del Tordo, Tamps. SMN*",13.5
-98.5975,26.238056,TAMS,CDOTP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",5.1
-98.8,26.25,TAMS,CMGTP,"S-J-2-11 Camargo, Tamps.",0
-99.25,26.416667,TAMS,CMRTP,"Mier, Tamps.",20.3
-97.818333,25.638889,TAMS,CONTP,"Control, Tamps.",9.6
-98.936389,23.937778,TAMS,CORONA,"Corona, Tamps. SGT*",27.7
-98.935833,23.939167,TAMS,CORTP,"Corona, Tamps.",27.7
-99.166667,23.716667,TAMS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",22.1
-99.1875,23.730278,TAMS,CVTTP,"Ciudad Victoria (Gerencia), Tamps.",27.5
-99.083333,23.383333,TAMS,ENNTP,"La Encantada, Tamps.",23.8
-98.691667,22.605,TAMS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",5.4
-98.1575,24.842778,TAMS,FD2TP,"San Fernando, Tamps. SMN*",47.5
-98.158333,24.843889,TAMS,FDOTP,"San Fernando, Tamps.",59.4
-99.170556,26.560278,TAMS,FLCTP,"Internacional FalcÛn, Tamps.",3.5
-99.148889,23.023056,TAMS,GOMEZFARIAS,"GÛmez FarÌas, Tamps. SGT*",92.6
-99.548333,26.816944,TAMS,LASTORTILLASC,"Las Tortillas RÌo Salado, Tamps. SGT*",4.6
-99.233611,26.408889,TAMS,LBLTP,"Derivadora Las Blancas, Tamps.",0.5
-99.116667,22.833333,TAMS,LSRTP,"La Servilleta, Tamps.",64.6
-98.713611,22.796944,TAMS,MAGISCATZIN,MagiscatzÌn Tamps. SGT*,59.6
-99.551111,24.566667,TAMS,MAGTP,"Magueyes, Tamps.",24.8
-99.546944,24.570278,TAMS,MAGUEYES,"Magueyes, Tamps. SGT*",24.8
-97.522778,25.833333,TAMS,MATTP,"Matamoros, Tamps.",61
-97.844167,22.283889,TAMS,MDRTP,"Madero, Tamps.",3.5
-99.040833,26.374167,TAMS,MGATP,"S-J-1-2 Miguel Alem·n, Tamps.",0
-98.705556,22.795833,TAMS,MGSTP,"MagiscatzÌn Dos, Tamps.",59.6
-99.434444,24.2525,TAMS,MHGTP,"Miguel Hidalgo, Tamps.",80.2
-98.925556,26.204722,TAMS,MRGTP,"Marte Rodolfo GÛmez, Tamps.",3.6
-99.53,27.44,TAMS,NUEVOLAREDO,"Nuevo Laredo, Tamps. SGT*",0.5
-99.490278,27.495556,TAMS,NVLTP,"Nuevo Laredo, Tamps.",0
-98.9,24.05,TAMS,PADTP,"Padilla, Tamps.",8.7
-97.8,25.8,TAMS,PANTP,"Pueblo An·huac, Tamps.",78.3
-98.742778,23.725556,TAMS,PASOMOLINA,"Paso de Molina, Tamps. SGT*",17.4
-98.745833,23.726667,TAMS,PDMTP,"Paso de Molina, Tamps.",22.2
-98.901667,24.138333,TAMS,PILTP,"PilÛn, Tamps.",18.1
-99.555833,24.2475,TAMS,PJMTP,"Pedro JosÈ MÈndez, Tamps.",70.9
-99.219444,26.406111,TAMS,PLASBLANCAS,"Presa Las Blancas SGT, Tamps.",0.8
-99.5975,24.184167,TAMS,PTODEVALLES,"Puerto de Valles, Tamps. SGT*",49.3
-99.583333,24.183333,TAMS,PVLTP,"Puerto de Valles, Tamps.",49.3
-99.004167,22.845278,TAMS,RFRTP,"RÌo FrÌo, Tamps.",124
-98,25.966667,TAMS,RIBTP,"RÌo Bravo, Tamps.",45.7
-99.026111,22.843056,TAMS,RIOFRIO,"RÌo FrÌo, Tamps. SGT*",76.4
-97.991944,23.259444,TAMS,RSPTP,"Rep˙blica EspaÒola, Tamps.",61.2
-98.285833,26.079722,TAMS,RYATP,"S-J-3-42 Reynosa, Tamps.",4
-98.883333,26.166667,TAMS,RYNTP,"S-J-2-9 Reynosa, Tamps.",4
-99.094444,23.022778,TAMS,SBNTP,"Sabinas, Tamps.",83
-98.869444,22.784444,TAMS,SDATP,"Saca de Agua, Tamps.",51.3
-98.787222,23.083611,TAMS,SGBTP,"San Gabriel, Tamps.",51
-98.210833,23.7675,TAMS,SLMTP,"Soto la Marina, Tamps.",9.4
-98.791389,22.943889,TAMS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",74
-99.274167,24.0225,TAMS,STETP,"Santa Engracia, Tamps.",56.5
-98.421944,22.413889,TAMS,TAMESI,"Tamesi, Tamps. SGT*",27.2
-97.878889,22.238611,TAMS,TMPTP,"Tampico, Tamps.",5.4
-98.422778,22.423889,TAMS,TMSTP,"TamesÌ, Tamps.",28
-97.804167,25.906111,TAMS,VCATP,"Villa C·rdenas, Tamps.",74.2
-98.666389,23.959444,TAMS,VGRTP,"Vicente Guerrero, Tamps.",38.1
-97.8,25.7,TAMS,VHMTP,"Valle Hermoso, Tamps.",45.7
-99.551111,24.566667,TAMS,VSMTP,"Victoria-San Marcos, Tamps.",30
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",95.4
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",96
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",89.5
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",123
-98.2,19.4,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",227.3
-98.200556,19.556111,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",163.7
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",235.9
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",167
-96.843889,19.695833,VER,ACAVC,"Acatl·n, Ver.",80.5
-96.583056,19.161111,VER,ACTOPANVER,"Actopan, Ver SGT*",25.4
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",91.6
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",21
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",133.5
-95.4375,18.583333,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",34.3
-96.944444,19.588889,VER,BANVC,"Banderillas, Ver.",54
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",221.9
-94.253889,17.954444,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",175
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",98.7
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",208
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",42
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",311.7
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",44.9
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",128.5
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",135.7
-96.923056,18.89,VER,CORDOBASGT,"CÛrdoba, Ver. SGT*",213.8
-94.4,18.1,VER,COTVC,"Coatzacoalcos, Ver.",85.3
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",75.7
-96.647222,19.320278,VER,CRRVC,"Carrizal, Ver.",62.5
-95.295833,18.144444,VER,CTTVC,"Coatotolapan, Ver.",186.5
-97.458611,21.773611,VER,ELHIGO,"El Higo, Ver. SGT*",108
-98.503889,21.832222,VER,ELOLIVO,"El Olivo, Ver. SGT*",54.4
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",82.5
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",184.8
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",103.5
-98.443889,21.777222,VER,HGOVC,"El Higo, Ver.",108.6
-98.274167,21.160556,VER,HLSVC,"Los Hules, Ver.",20
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",269.9
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",97
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",94.4
-96.884444,19.604722,VER,INCVC,"Ingenio ConcepciÛn, Ver.",53.8
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",95.9
-94.666667,17.95,VER,JALVC,"Jaltip·n, Ver.",131.3
-96.241389,19.042778,VER,JAMAPA,"Jamapa, Ver. SGT*",152.2
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",106
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",177.8
-97.3,19.816667,VER,JLNVC,"Jalacingo, Ver.",167
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",357
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",428.1
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",144
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",104.8
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",190
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",18.4
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",127
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",159.2
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",149.4
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",42
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",129
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",114.1
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",92
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",154.9
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",86.5
-95.516667,18.633333,VER,NLTVC,"Naranjal, Lerdo de Tejada, Ver.",67.3
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",54.4
-97.1,18.85,VER,ORZVC,"Orizaba, Ver.",167.1
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",121.8
-94.692222,18.263889,VER,PAJVC,"Pajap·n, Ver.",147
-98.176667,22.06,VER,PANUCO,"P·nuco, Ver. SGT*",12.8
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",114.4
-94.193611,17.872778,VER,PCNVC,"Planta de Bombeo 1 de La Cangrejera, Ver.",208
-97.814444,21.184444,VER,PEMVC,"Presa el Moralillo, Ver.",46
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",3.8
-97.238889,19.580556,VER,PERVC,"Perote, Ver.",18.2
-98.172778,22.053333,VER,PNCVC,"P·nuco, Ver.",12.8
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",60.2
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",45
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",45.8
-98.335278,21.293611,VER,PSNVC,"PlatÛn S·nchez, Ver.",32
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",57.3
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",337.2
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",60.5
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",112.9
-95.183333,18.45,VER,SIHVC,"Sihuap·n, Ver.",71.9
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",186.7
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",253
-95.212778,18.450833,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",40.4
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",10
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",167
-96.35,18.45,VER,TBLVC,"Tierra Blanca, Ver.",169.4
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",259
-98.409444,21.499722,VER,TEMPOAL,"Tempoal Veracruz, Ver. SGT*",0
-96.860556,19.354722,VER,TEPATLAXCO,"Tepatlaxco SGT, Ver.",574.4
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",226.8
-98.383333,21.517222,VER,TMPVC,"Tempoal, Ver.",36.9
-96.916667,19.811111,VER,TNCVC,"Tenochtitl·n, Ver.",199.8
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",163.2
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",237.2
-98.139167,21.036944,VER,TRRVC,"Terrerillos, Ver.",30.6
-97.4,20.955556,VER,TXPVC,"Tuxpan, Ver.",28
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",70.5
-95.7,18.075,VER,VAZVC,"Villa Azueta, Ver.",109
-96.111111,19.154167,VER,VERVC,"Veracruz, Ver.",170.9
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",32
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",121.7
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",113.9
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",99.3
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos, Ver.",47.5
-96.894444,19.555833,VER,XSUVC,Xalapa sumidero,57.2
-97.416667,19.433333,VER,ZALVC,"Zalayeta, Ver.",33
-89.681111,20.649444,YUC,ABAYC,"Abala, Yuc.",205
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",68.5
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",210.9
-90.3825,20.858056,YUC,CELYC,"Celestun, Yuc. SMN*",0
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",135.8
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",129.9
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",125
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",18.5
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",218
-89.644167,20.935278,YUC,FAEYC,"Fuerza AÈrea, Yuc.",53.8
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",175.7
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",97.4
-89.4375,21.105556,YUC,MOCYC,"Mococha, Yuc.",152.1
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",178.4
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",71
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",118
-89.653889,21.275833,YUC,PROYC,"Progreso, Yuc.",71.4
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",69
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",75.6
-89.046944,20.030278,YUC,TANYC,"TantaquÌn, Yuc.",130.1
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",156.6
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",121.3
-88.204167,20.69,YUC,VALYC,"Valladolid, Yuc.",107.9
-103.225278,22.327222,ZAC,ACHZC,"Achimec, Zac.",96.6
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",238.5
-102.953333,22.824167,ZAC,BTEZC,"RamÛn LÛpez Velarde, Zac.",56.8
-102.896111,21.997222,ZAC,CHIZC,"El Chique, Zac.",232.2
-102.347222,22.453056,ZAC,CUAZC,"Ciudad CuauhtÈmoc, Zac.",38.5
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",59.7
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",38.6
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem·n, Zac.",334
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",32.1
-103.093333,22.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",261
-102.506667,22.746667,ZAC,GPEZC,"Guadalupe, Zac.",68.2
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",65.5
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",45.4
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",98.5
-102.566944,22.778889,ZAC,LBUZC,"La Bufa, Zac.",81.8
-103.603056,22.686944,ZAC,LFLZC,"La Florida, Zac.",136.1
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",59.4
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",70.1
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",121.2
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",42.9
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",44.8
-103.363889,21.2125,ZAC,MORZC,"Mezquital del Oro, Zac.",211.5
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",129.9
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",198.1
-102.269444,22.577778,ZAC,OCAZC,"Ojo Caliente, Zac.",13
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",156.9
-101.399167,22.1175,ZAC,PINZC,"Pino Su·rez, Zac.",81.5
-102.903611,21.711111,ZAC,PMOZC,"MoraleÒos, Zac.",175.4
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",98.3
-102.884444,24.322222,ZAC,SFOZC,"San Francisco, Zac.",20.4
-103.506111,24.288611,ZAC,SGOZC,"Santiago, Zac.",52.6
-103.636667,23.638889,ZAC,SOMZC,"Sombrerete, Zac.",73.2
-103.495833,22.326667,ZAC,STEZC,"Santa Teresa (Independencia Nacional), Zac.",162.1
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",81.2
-102.864167,22.120556,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",110.1
-103.879722,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",173
-103.461944,21.468611,ZAC,TGOZC,"Te˙l de Gonz·lez Ortega, Zac.",198.4
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",227.8
-102.344167,23.288611,ZAC,VCOZC,"Villa de Cos, Zac.",43
-101.916944,22.520278,ZAC,VGOZC,"Villa Gonz·lez Ortega, Zac.",58.8
-101.715833,22.3475,ZAC,VHGZC,"Villa Hidalgo, Zac.",72.4
-103.3375,21.588889,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",213.2
-102.576667,22.761389,ZAC,ZACZC,"Zacatecas, Zac.",59
