Lon,Lat,Clave,Edo,Est,Tmin
-102.29,21.85,76571,AGS,AGUASCALIENTES,17.44166667
-102.37,21.78,NGRAG,AGS,El Niagara Ags.,15.51666667
-102.79,21.81,MNLAG,AGS,Media Luna Ags.,17.26666667
-102.71,21.85,CALVILLO,AGS,Calvillo Ags. SMN*,16.72
-102.29,21.85,OBSAG,AGS,Observatorio de Aguascalientes Ags.,17.12
-102.31,21.9,AGSAG,AGS,Aguascalientes Ags.,17.68
-102,21.9,CNSAG,AGS,Los Conos Ags.,15.31666667
-102.68,22,CDRAG,AGS,La Codorniz Ags.,17.03333333
-102.36,22.12,JCQAG,AGS,Jocoque Ags.,15.5
-102.42,22.14,PECAG,AGS,Plutarco Elías Calles Ags.,15.2
-102.29,22.16,PBLAG,AGS,Pabellón Ags.,15.45
-102.47,22.19,ANVAG,AGS,Cincuenta Aniversario Ags.,15.41666667
-102.14,22.2,PTOAG,AGS,Puerto de la Concepción Ags.,14.10714286
-102.44,22.24,PTRAG,AGS,Derivadora Pabellón Ags.,14.96666667
-102.3,22.36,CSOAG,AGS,Cosío Ags.,10.8
-115.19,32.41,76040,BC,EJIDO NVO. LEÓN,19.60333333
-114.72,29.73,CATAVINA,BC,Cataviña B.C. SMN*,14.28928571
-114.85,31.03,SFLBN,BC,San Felipe B.C.,25.82222222
-116.6,31.89,ELZBN,BC,Emilio López Zamora B.C.,15.32608696
-116.2,32.27,AGHBN,BC,Agua Hechicera B.C.,8.064
-116.91,32.44,ALRBN,BC,Abelardo L. Rodríguez B.C.,16.07142857
-116.83,32.47,EFLBN,BC,El Florido B.C.,15.16666667
-116.7,32.48,CRRBN,BC,El Carrizo B.C.,14.47058824
-116.3,32.52,HNGBN,BC,El Hongo B.C.,11.38888889
-114.73,32.7,PDMBN,BC,Presa Derivadora Morelos B.C.,19.975
-115.27,32.39,MXCBN,BC,Mexicali B.C.,22.83333333
-116.81,32.1,LAMBN,BC,La Misión B.C.,14.90909091
-115.93,30.52,ENBBN,BC,San Quintín B.C.,14.89565217
-114.73,32.7,ALGODONESob,BC,Observatorio de Algodones B.C. SMN*,33.17272727
-111.65,25.01,76402,BCS,CD. CONSTITUCIÓN,15.07333333
-110.32,24.12,76405,BCS,LA PAZ,19.94
-111.35,26.02,76305,BCS,LORETO,24.49333333
-112.25,27.28,76253,BCS,STA. ROSALIA,21.98
-111.35,26.01,76304,BCS,LORETO (AUTOMATICA),23.60333333
-111.35,26.01,BLORETO,BCS,Bahía de Loreto B.C.S. SMN*,23.80714286
-109.92,22.89,SLUBS,BCS,Cabo San Lucas B.C.S. SMN*,21.58571429
-110.22,23.45,TODOSLOSSANTOS,BCS,Todos los Santos B.C.S. SMN*,17.28148148
-109.93,22.9,CSLBS,BCS,Cabo San Lucas B.C.S.,19.45
-109.71,23.07,SJCBS,BCS,San José del Cabo B.C.S.,18.71666667
-110.22,23.43,TSNBS,BCS,Todos Santos B.C.S.,15.06666667
-109.72,23.45,SNTBS,BCS,Santiago B.C.S.,19.33333333
-109.55,23.58,RBRBS,BCS,La Ribera B.C.S.,21.01666667
-109.7,23.68,LBABS,BCS,Los Barriles B.C.S.,23.2
-109.84,23.74,SBABS,BCS,San Bartolo B.C.S.,18
-110.05,23.8,SANBS,BCS,San Antonio B.C.S.,21.9
-109.98,24.07,PLNBS,BCS,Los Planes B.C.S.,20.93333333
-109.98,24.07,SARBS,BCS,El Sargento B.C.S.,21.0862069
-110.37,24.15,LPZBS,BCS,La Paz B.C.S.,19.98333333
-111.66,25,CCNBS,BCS,Ciudad Constitución B.C.S.,15.07
-111.34,26.02,LRTBS,BCS,Loreto B.C.S.,24.44333333
-112.28,27.3,SRLBS,BCS,Santa Rosalía B.C.S.,21.85666667
-113.42,27.78,DORBS,BCS,Díaz Ordaz B.C.S.,11.81666667
-114.05,27.97,GNGBS,BCS,Guerrero Negro B.C.S.,16.03571429
-112,26.87,MLGBS,BCS,Mulegé B.C.S.,22.03333333
-90.5,19.83,76695,CAMP,CAMPECHE,24.62413793
-89.4,18.5,XPJCA,CAMP,Xpujil Camp.,24.43333333
-89.72,19.46,DZILBACHEN,CAMP,Dzilbachén Camp. SMN*,24.33571429
-89.89,18.09,CALAKMUL,CAMP,Calakmul Camp. SMN*,23.38214286
-89.89,18.36,CALCA,CAMP,Calakmul Camp. SMN*,23.82142857
-91.05,18.18,CNDCA,CAMP,Candelaria Camp.,23.03571429
-92.09,18.25,PLZCA,CAMP,Palizada Camp.,22.89285714
-90.74,18.6,ESCCA,CAMP,Escárcega Camp.,24.92857143
-91.76,18.65,CARCA,CAMP,El Carmen Camp.,25.86666667
-91.18,18.97,SBNCA,CAMP,Sabancuy Camp.,23.3
-90.58,19.3,CANCA,CAMP,Canasayab Camp.,23.8
-90.72,19.36,CHMCA,CAMP,Champotón Camp.,24.46666667
-90.22,19.61,NYXCA,CAMP,Noh-Yaxché Camp.,25.1
-89.86,19.66,XCPCA,CAMP,Xcupil Camp.,22.73333333
-89.85,19.75,HPOCA,CAMP,Hopelchen Camp.,23.88
-90.54,19.84,CMPCA,CAMP,Campeche Camp.,24.1
-90.51,19.84,COBCA,CAMP,Observatorio de Campeche Camp.,24.61
-89.74,20,BOLCA,CAMP,Bolonchen Camp.,24.77777778
-90.11,20.18,HECCA,CAMP,Hecelchakán Camp.,21.51724138
-106.13,28.67,76225,CHIH,CHIHUAHUA,19.89655172
-105.67,26.92,76323,CHIH,HGO. DEL PARRAL,18.11333333
-107.93,30.42,76122,CHIH,NUEVO CASAS GRANDES,14.28333333
-107.82,28.95,76220,CHIH,TEMOSACHIC,10.01333333
-106.38,26.47,RVGCH,CHIH,El Vergel Chih.,5.916666667
-105.16,26.74,VICCH,CHIH,Villa Coronado Chih.,16.4
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,23.57058824
-107.88,26.87,IGNCH,CHIH,San Ignacio Chih.,23.40740741
-105.68,26.92,PRRCH,CHIH,Parral Chih.,17.85333333
-107.97,26.94,TBRSI,CHIH,San Francisco Chih.,25.25217391
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,25.85416667
-104.91,27.13,JMNCH,CHIH,Jiménez Chih.,17.92
-107.92,27.22,URICH,CHIH,Urique Chih. SMN*,25.225
-107.91,27.22,URECH,CHIH,Urique Chih.,24.02142857
-108.54,27.42,CNDCH,CHIH,Chínipas Chih.,23.25666667
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,18.39285714
-105.41,27.54,LBQCH,CHIH,La Boquilla Chih.,20.71428571
-105.63,28.17,FIMCH,CHIH,Francisco I. Madero Chih.,19.46428571
-108.21,28.21,BSSCH,CHIH,Basaseachi Chih.,6.906666667
-105.45,28.21,CDLCH,CHIH,Ciudad Delicias Chih.,20.17857143
-107.48,28.48,AGZCH,CHIH,Abraham González Chih.,10.2
-106.09,28.66,QIJCH,CHIH,Observatorio de Chihuahua Chih.,19.84482759
-107.85,28.95,TMCCH,CHIH,Temósachic Chih.,9.82
-105.28,28.98,LLNCH,CHIH,Ing. Luis L. León Chih.,24.29310345
-108.3,29.2,GPCCH,CHIH,Guapoca Chih.,11.30357143
-107.38,29.56,TNTCH,CHIH,El Tintero Chih.,15
-104.41,29.56,OJNCH,CHIH,Ojinaga Chih.,20.96666667
-107.03,29.88,LJSCH,CHIH,Las Lajas Chih.,13.83333333
-107.93,30.38,CAGCH,CHIH,Casas Grandes Chih.,14.27666667
-106.4,31.74,CJZCH,CHIH,Ciudad Juárez Chih.,23.66666667
-108.52,28.15,C08182,CHIH,Moris,17.5
-105.38,27.41,CL2CH,CHIH,Colina hidrométrica Chih.,16.78
-106.22,27.45,BOCADELRIO,CHIH,Boca del Río Chih. SGT*,18.19035714
-107.7,28.76,C08243,CHIH,Tejolocachi,7.166666667
-105.96,28.77,C08270,CHIH,La Mesa,17.65384615
-106.48,28.8,C08099,CHIH,Majalca,9.211538462
-108.09,29.25,C08219,CHIH,Peñitas,5.75
-108.17,29.67,YEPCH,CHIH,Yepachic Chih.,6.56
-107.26,28.77,BACCH,CHIH,Bachíniva Chih.,12.14814815
-93.9,16.24,76840,CHIS,ARRIAGA,21.61666667
-92.13,16.23,76848,CHIS,COMITAN,16.75666667
-92.63,16.73,76845,CHIS,SAN CBAL. DE LAS CASAS,12.98666667
-92.25,14.92,76903,CHIS,TAPACHULA,24.17666667
-93.13,16.75,76843,CHIS,TUXTLA GUTIÉRREZ,21.47
-92.4,15,HUECP,CHIS,Huehuetán Chis.,23.11666667
-92.48,15.97,CATARINITAS,CHIS,Catarinitas Chis. SGT*,22.97857143
-92.05,16.12,ZAPALUTA,CHIS,Zapaluta Chis. SGT*,16.77142857
-91.73,16.91,YAQUINTELA,CHIS,Yaquintela Chis. SGT*,21.11071429
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,24.17666667
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,23.36666667
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,22.3
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,22.91666667
-92.72,15.35,CACCP,CHIS,Cacaluta Chis.,22.89285714
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,23.17241379
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,23.39285714
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,24.44444444
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,19.61666667
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,20.68181818
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,21.4
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,20.18333333
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,20.56
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,23.33333333
-92.67,15.92,REFCP,CHIS,Reforma Chis.,19.73333333
-93.08,16.16,REVCP,CHIS,Revolución Mexicana Chis.,20.75
-92.1,16.2,COOCP,CHIS,Observatorio de Comitán Chis.,16.78
-93.9,16.24,AROCP,CHIS,Arriaga Chis.,21.71666667
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,20.98333333
-92.78,16.4,ANGCP,CHIS,Doctor Belisario Domínguez Chis.,21.43333333
-92.8,16.55,ACACP,CHIS,Acala Chis.,22.68333333
-93.15,16.64,BOQCP,CHIS,Boquerón Chis.,21.72413793
-92.63,16.73,SCOCP,CHIS,Observatorio de San Cristóbal Chis.,12.98666667
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla Gutiérrez Chis.,21.48666667
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,22.78571429
-93.15,16.76,TUXTLAGTZob,CHIS,Observatorio de Tuxtla Gutiérrez Chis. SMN*,22.72142857
-92.82,16.94,SNACP,CHIS,Santa María Chis.,22.83333333
-93.1,16.94,CHICP,CHIS,Manuel Moreno Torres Chis.,22.81034483
-93.12,16.98,GRICP,CHIS,Grijalva Chis.,21.5
-93.33,17.12,YAMCP,CHIS,Yamonhó Chis.,22.01724138
-93.6,17.18,MALCP,CHIS,Nezahualcóyotl Chis.,24.7
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,23.33333333
-93.01,17.25,TAPILULA,CHIS,Tapilula Chis. SGT*,20.83642857
-93.46,17.45,PENCP,CHIS,Ángel Albino Corzo Chis.,25.08333333
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,23.33666667
-93.19,17.61,JUAREZ,CHIS,Juárez Chis. Protección Civil*,24.45357143
-92.97,15.73,CUXTEPEQUES,CHIS,Finca Cuxtepeques Chis. SGT*,18.13214286
-93.63,16.49,NVAPALESTINA,CHIS,Nueva Palestina Chis. SGT*,22.12857143
-93.27,16.23,VIFCP,CHIS,Villa Flores Chis.,19.33333333
-92.18,14.63,ILRAYON,CHIS,Ignacio López Rayón Chis. SGT*,23.97857143
-92.24,14.99,TAMCP,CHIS,Tapachula Malpaso Chis.,20.80769231
-92.15,15.09,VTACANA,CHIS,Volcán Tacaná Chis. SMN*,16.9
-92.3,15.12,ARGOVIA,CHIS,Finca Argovia Chis. SGT*,20.14074074
-92.47,15.15,HUIXTLA,CHIS,Huixtla Chis. SGT*,20.05555556
-93.25,16.25,VILLAFLORES,CHIS,Villaflores Chis. SGT*,20.88888889
-91.71,16.38,CHAYABE,CHIS,Finca Chayabé Chis. SGT*,17.09285714
-93.56,16.69,LASFLORESII,CHIS,Las Flores Dos Chis. SGT*,21.675
-92.62,16.74,SCRCP,CHIS,Puente Morelos Chis.,13.36666667
-92.91,17,BOCHIL,CHIS,Bochil Chis. SGT*,18.18571429
-92.27,15.33,MOTOZINTLA,CHIS,Motozintla Chis. SGT*,15.47407407
-92.32,15.56,SILTEPEC,CHIS,Siltepec Chis. SGT*,19.36428571
-93.07,16.72,TXZCP,CHIS,Tuxtla Gutiérrez Zoomat Chis.,20.85714286
-92.37,16.89,CANCUC,CHIS,Cancuc Chis. SGT*,18.67909091
-92.48,15.35,FPZCP,CHIS,Finca la Paz Chis.,17.09090909
-92.33,15.17,FHACP,CHIS,Finca Hamburgo Chis.,18.80769231
-92.3,14.89,TAPACHULAob,CHIS,Observatorio de Tapachula Chis. SMN*,25.19259259
-101.42,26.91,76342,COAH,MONCLOVA,24.03666667
-100.52,28.7,76243,COAH,PIEDRAS NEGRAS,23.6137931
-103.45,25.53,76382,COAH,TORREON,22.78666667
-103.7,27.29,SMJCL,COAH,Sierra Mojada Coah.,19.36
-100.92,25.44,ESLCL,COAH,E. C. Saltillo Coah.,18.35
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,20.2
-101.12,29.15,CBRCL,COAH,Cabeceras Coah.,22.60714286
-101.02,25.38,STOCL,COAH,Saltillo Coah.,17.5
-103.45,25.53,TORREONob,COAH,Observatorio de Torreón Coah. SMN*,22.86071429
-103.45,25.54,TORCL,COAH,Observatorio de Torreón Coah.,22.81666667
-103.47,25.54,CYTCL,COAH,Coyote Coah.,23.66666667
-100.93,25.56,ARACL,COAH,Ramos Arizpe Aeropuerto Coah.,18.03333333
-102.98,25.76,SPECL,COAH,San Pedro Coah.,20.55
-100.66,26.84,CDLCL,COAH,Candela Coah.,24.73333333
-101.42,26.91,MCVCL,COAH,Monclova Coah.,24.07666667
-102.06,26.98,CCGCL,COAH,Cuatro Ciénegas Coah.,23.13333333
-101,27.42,PRSCL,COAH,Progreso Coah.,23.13333333
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,24.2
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,23.96428571
-100.53,28.71,PNGCL,COAH,Piedras Negras Coah.,23.50666667
-100.9,29.03,ZPTCL,COAH,Zapata Coah.,21.36666667
-100.95,29.03,SMGCL,COAH,San Miguel Coah.,22.32142857
-100.95,29.21,CNTCL,COAH,El Centenario Coah.,20.9
-100.95,29.33,CDACL,COAH,Ciudad Acuña Coah.,21
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,22.56666667
-102.18,25.44,PARCL,COAH,Parras Coah.,17.13333333
-100.84,28.34,ADLCL,COAH,Allende Coah.,23.61111111
-101.02,25.38,76390,COAH,SALTILLO,15.98
-101.02,25.38,SALCL,COAH,Observatorio de Saltillo Coah.,16.04
-103.72,19.24,76658,COL,COLIMA,22.62758621
-104.33,19.07,76654,COL,MANZANILLO,26.15666667
-103.87,19.17,LAECM,COL,La Esperanza Col.,21.72727273
-103.72,18.75,CDOCM,COL,Cerro de Ortega Col.,24.15384615
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,24.08928571
-103.63,18.83,CLLCM,COL,Callejones Col.,25
-103.87,18.91,TCMCM,COL,Tecomán Col.,24.84090909
-104.32,19.04,MNZCM,COL,Manzanillo Col.,26.14
-103.8,19.21,CQMCM,COL,Coquimatlán Col.,23.0952381
-103.73,19.22,LPSCM,COL,La Posta Col.,22.87333333
-103.73,19.22,RDRCM,COL,Radar Col.,24.31666667
-103.61,19.25,BVSCM,COL,Buena Vista Col.,21.03333333
-103.81,19.32,PNTCM,COL,Peñitas Col.,21.65909091
-103.6,19.32,CUACM,COL,Cuauhtémoc Col.,21.86363636
-103.88,19.11,DJLCM,COL,Derivadora Jala Col.,22.05333333
-99.2,19.4,76680,DF,CENTRAL TACUBAYA,14.5137931
-99.2,19.31,CCH S,DF,CCH Sur,13.37333333
-99.13,19.42,ENP 7,DF,Ezequiel A. Chavez,15.75185185
-99.2,19.3,DATDF,DF,Desviación Alta Cd. de Méx.,8.666666667
-99.17,19.45,CBIDF,DF,Escuela Nacional de Ciencias Biológicas IPN Cd. de Méx. SMN*,15.04285714
-99.07,19.47,SJADF,DF,San Juan de Aragón Cd. de Méx.,14.5
-99.14,19.52,CEADF,DF,Campamento Amealco Cd. de Méx.,13.33333333
-99.1,19.48,ENP 3,DF,Justo Sierra,14.97666667
-99.16,19.35,ENP 6,DF,Antonio Caso,15.11
-99.13,19.48,ENP 9,DF,Pedro de Alva,15.47
-99.18,19.33,CCA ,DF,Centro de Ciencias de la Atmósfera,14.58076923
-99.2,19.4,ENP 4,DF,Vidal castañeda y N.,14.86333333
-99.09,19.48,GCNDF,DF,km 6+250 del Gran Canal Cd. de Méx.,11.98333333
-99.2,19.5,CCH A,DF,CCH Azcapotzalco,14.68846154
-99.12,19.27,ENP 1,DF,Gabino Barreda,14.64
-99.1,19.38,ENP 2,DF,Erasmo Castellanos Q.,15.58
-99.19,19.37,ENP 8,DF,Manuel E. Schulz,14.11111111
-104.6,24.09,76423,DGO,DURANGO,16.76785714
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,19.71428571
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,17.35714286
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,15.84482759
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,15.85
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,16.56666667
-103.96,24,FVLDR,DGO,Francisco Villa Dgo.,15.07142857
-104.67,24.03,DRGDR,DGO,Durango Dgo.,16.91785714
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,14.86666667
-104.75,24.5,CNTDR,DGO,Canatlán Dgo.,11.08
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,13.38333333
-103.08,24.61,SELDR,DGO,Santa Elena Dgo.,13.35
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,23.64705882
-103.7,24.87,CNCDR,DGO,Cuencamé Dgo.,17.9
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,23.01666667
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,13.4
-105.44,25.22,SACDR,DGO,Salomé Acosta Dgo.,14.43333333
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,14.74074074
-104.07,25.26,AM2DR,DGO,Agustín Melgar Dgo. SMN*,17.58928571
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,22.36666667
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,17.15517241
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,22.06666667
-105.02,25.59,LCRDR,DGO,Lázaro Cárdenas Dgo.,19.15517241
-103.85,25.82,MPMDR,DGO,Mapimí Dgo.,23.53333333
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,4.807692308
-105.37,25.95,SMODR,DGO,Santa María del Oro Dgo.,9.5
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,20
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,13.46428571
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,16
-105.5,26.44,VILLAOCAMPO,DGO,Villa Ocampo Dgo. SMN*,15.55
-105.53,26,SBEDR,DGO,San Bernardo Dgo.,14.625
-103.98,23.74,VGCDR,DGO,Vicente Guerrero Dgo.,14.71666667
-105.67,23.75,SLTDR,DGO,El Salto Dgo.,7.9
-104.92,24.8,GUADR,DGO,Guatimapé Dgo.,11.11666667
-105.05,23.9,NAVDR,DGO,Navios Viejos Dgo.,6.392857143
-104.67,23.87,SB2DR,DGO,Santiago Bayacora hidrométrica Dgo.,15.85
-104.75,23.96,GVHDR,DGO,Guadalupe Victoria Dgo.,16.63333333
-103.96,24,FV2DR,DGO,Francisco Villa hidrométrica Dgo.,15.07142857
-104.8,24.52,CB2DR,DGO,Caboraca hidrométrica Dgo.,13.38333333
-103.28,25.07,LFLDR,DGO,La Flor Coah.,18.96666667
-102.78,24.56,TGRDR,DGO,El Tigre Dgo.,15.96428571
-105.57,26.08,SRDDR,DGO,Sardinas Dgo.,5.724137931
-104.7,24,CAGDR,DGO,Campo Agrícola Dgo.,14.42307692
-99.75,16.76,76805,GRO,ACAPULCO,25.88
-99.5,17.55,76762,GRO,CHILPANCINGO,19.45862069
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,23.10714286
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,19.4
-99.93,17.6,YXTGR,GRO,Yextla Gro.,16.69565217
-99.48,16.8,SNMGR,GRO,San Marcos Gro.,12.77777778
-100.52,18.08,AFIGR,GRO,Andrés Figueroa Gro.,22.68518519
-99.61,18.55,TAXGR,GRO,Taxco Gro.,16.25925926
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,24.21666667
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,15.06666667
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,20.4
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,24.71785714
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,25.90333333
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,24.81481481
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,21.10344828
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,22.93103448
-99.78,16.97,K21GR,GRO,km 21 Gro.,24.55769231
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,25.63333333
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,22.96666667
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,23.35714286
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,22.14285714
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,17.31034483
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,19.83333333
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,18.73333333
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,18.26666667
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,19.49333333
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,16.96666667
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,17.4
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,15.03333333
-98.74,17.78,OLNGR,GRO,Olinala Gro.,18.63333333
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,10.03333333
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,23.26666667
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,19.5
-99.55,18.35,IGLGR,GRO,Iguala Gro.,21.68666667
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,23.09259259
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,17.5
-101,18.42,LCLGR,GRO,La Calera Gro.,18.83333333
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,16.6
-99.6,18.55,TAXCO,GRO,Taxco Gro. SGT*,17.48214286
-99.37,17.47,MCHGR,GRO,Mochitlán Gro.,16.96153846
-99.91,16.82,ACAPULCOMAR,GRO,Acapulco Gro. SEMAR*,26.21818182
-98.84,17.41,CRUCERODEL,GRO,Crucero de L. Gro. Protección Civil*,13.89444444
-101.29,21.01,76577,GTO,GUANAJUATO,16.01333333
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,15.42307692
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,11.2
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,11.16666667
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,12.03333333
-100.5,21.22,POZGJ,GTO,Pozos Gto.,12.55
-101.02,20.43,SMAGJ,GTO,San Miguel de Allende Gto.,13.875
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,15.82142857
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,15.83333333
-100.67,20.05,SLSGJ,GTO,Solís Gto.,15.96666667
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,11.75
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,15.43333333
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,14.26666667
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,16.1
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,14.81666667
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,14.08333333
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,15.28333333
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,14.85185185
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,14
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,17.33333333
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,15.38461538
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,16
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,16.51666667
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,15.51666667
-101.13,20.52,PERGJ,GTO,Pericos Gto.,15.42857143
